f1,f2,f3,f4,f5,f6,f7,f8,f9,resp
  0.16980693,  0.14786818,  0.16347095,  0.16749173,  0.18503264,  0.14240493,  0.15869718,  0.16528699,  0.18037352, -0.00012094
  0.16786582,  0.15422386,  0.17491125,  0.17751099,  0.18693776,  0.16158232,  0.16332416,  0.19387529,  0.19690726, -0.00013810
  0.19406649,  0.17142121,  0.17610629,  0.20319578,  0.22332445,  0.15603321,  0.18200962,  0.19565390,  0.23443388, -0.00045444
  0.19126614,  0.16236911,  0.17526631,  0.19669420,  0.23184143,  0.15028455,  0.17769981,  0.19066304,  0.23576910, -0.00123011
  0.38199665,  0.30793287,  0.31256564,  0.33804238,  0.60226742,  0.26673210,  0.29472374,  0.43153596,  0.43852052, -0.00415852
  0.15205280,  0.13462657,  0.13563664,  0.16567148,  0.16651478,  0.12120456,  0.14509265,  0.14576873,  0.17941384, -0.00050580
  0.21448218,  0.17851822,  0.20817664,  0.21078805,  0.25961854,  0.17478163,  0.20524192,  0.20976027,  0.24641758, -0.00204942
  0.21106629,  0.19101996,  0.20760296,  0.22047994,  0.22705058,  0.19082094,  0.19821264,  0.20842335,  0.23716268, -0.00125237
  0.15667169,  0.15498866,  0.16055978,  0.17008180,  0.18312899,  0.15967597,  0.16461491,  0.18760406,  0.20274801,  0.00029041
  0.19389134,  0.18198521,  0.19087273,  0.20298720,  0.21725991,  0.18413395,  0.19131477,  0.21571268,  0.22053785, -0.00020866
  0.14017183,  0.13384075,  0.14495586,  0.14707537,  0.15690971,  0.13986233,  0.14827756,  0.15008149,  0.16749574,  0.00004216
  0.22690149,  0.20008564,  0.22044407,  0.22859844,  0.26664484,  0.19741692,  0.20057690,  0.25365195,  0.25807078, -0.00186128
  0.35917128,  0.30086245,  0.31535545,  0.32848382,  0.54175290,  0.27292569,  0.28067749,  0.40938943,  0.45128899, -0.00693276
  0.18690282,  0.16402394,  0.16696353,  0.20774045,  0.21263078,  0.14987300,  0.18236185,  0.18257417,  0.23278930, -0.00089614
  0.35721124,  0.29511235,  0.30143734,  0.31674608,  0.53965026,  0.25668801,  0.29057367,  0.40335706,  0.41060224, -0.00666160
  0.13769585,  0.12608126,  0.13012011,  0.13319914,  0.14867295,  0.11966655,  0.12772465,  0.13392582,  0.14419704,  0.00001269
  0.12678875,  0.11718724,  0.12454671,  0.13856517,  0.13994215,  0.11612334,  0.12759742,  0.13855226,  0.15359261,  0.00020389
  0.18268290,  0.15792172,  0.16580534,  0.18989969,  0.21718559,  0.14607727,  0.16920691,  0.18307957,  0.22308039, -0.00099470
  0.35757872,  0.28030567,  0.29855532,  0.32995754,  0.53102909,  0.27210610,  0.27303963,  0.37661649,  0.39927237, -0.00712294
  0.22529723,  0.18966900,  0.20395256,  0.23090502,  0.26095434,  0.17287020,  0.21259041,  0.21411314,  0.25891100, -0.00125371
  0.14448364,  0.13157746,  0.13520157,  0.13707455,  0.14433366,  0.12462019,  0.12602928,  0.13485051,  0.13631723,  0.00030402
  0.11937382,  0.10876025,  0.11184297,  0.12296142,  0.12946353,  0.10273017,  0.11229967,  0.12141691,  0.13431352,  0.00017744
  0.34471490,  0.26225773,  0.28712522,  0.32061497,  0.50112251,  0.23026502,  0.26568512,  0.34511296,  0.43526007, -0.00589791
  0.23449771,  0.20064833,  0.22486392,  0.24911024,  0.29497498,  0.18974648,  0.24211228,  0.24329533,  0.30637677, -0.00223651
  0.33416049,  0.26911881,  0.30320294,  0.32029898,  0.48993118,  0.25417004,  0.31194454,  0.35607260,  0.44645528, -0.00456440
  0.27361136,  0.22085284,  0.29963498,  0.31596565,  0.31856021,  0.24398664,  0.24655610,  0.34620524,  0.37075458, -0.00103886
  0.34284194,  0.27764389,  0.29856869,  0.30658408,  0.49997500,  0.25153196,  0.25753356,  0.37719466,  0.40944089, -0.00778956
  0.34954353,  0.30664895,  0.30852000,  0.35570745,  0.51936316,  0.26128640,  0.33086289,  0.41715213,  0.49646911, -0.00536195
  0.36877780,  0.30479024,  0.31991851,  0.33056627,  0.54293326,  0.26651415,  0.29133107,  0.40369543,  0.46034094, -0.00337412
  0.24561944,  0.20240842,  0.24624568,  0.26934619,  0.28300920,  0.20581620,  0.21517917,  0.28347275,  0.29570532, -0.00237322
  0.22144608,  0.19515698,  0.19638144,  0.20537647,  0.25623089,  0.17323193,  0.18210617,  0.22581881,  0.22683669, -0.00132878
  0.19259173,  0.17128186,  0.17514399,  0.19655660,  0.23182896,  0.15869099,  0.17440325,  0.20041369,  0.23312240, -0.00133789
  0.19255387,  0.16348514,  0.18909776,  0.20644594,  0.20915286,  0.16151548,  0.17239406,  0.20928243,  0.21806375, -0.00053304
  0.22509909,  0.18614712,  0.21813586,  0.21883097,  0.25501740,  0.18322643,  0.20693424,  0.20800633,  0.24017723, -0.00177486
  0.15831289,  0.14178464,  0.14618977,  0.15730000,  0.17613988,  0.13203832,  0.14284053,  0.15922053,  0.17713214,  0.00009914
  0.20197528,  0.17261891,  0.18159591,  0.21723480,  0.23836766,  0.15620119,  0.19181532,  0.19819358,  0.25119923, -0.00147085
  0.36111434,  0.28883886,  0.30546924,  0.31556263,  0.54770062,  0.26249613,  0.26513264,  0.39979211,  0.43095034, -0.00675124
  0.34548138,  0.27587912,  0.28588590,  0.30670660,  0.51318501,  0.25385781,  0.25789906,  0.37171640,  0.38443913, -0.00766963
  0.20790604,  0.17487596,  0.18454928,  0.19663069,  0.20499121,  0.15920760,  0.16624582,  0.18074910,  0.20121866,  0.00146630
  0.13835124,  0.12355382,  0.13118592,  0.13169300,  0.14924990,  0.11767531,  0.11836425,  0.14058455,  0.14284927,  0.00010269
  0.34703400,  0.27226235,  0.29432012,  0.30671243,  0.50945523,  0.24773048,  0.25852312,  0.36680274,  0.40582736, -0.00743073
  0.18332552,  0.15772851,  0.17358809,  0.18326118,  0.22110315,  0.15069866,  0.16955754,  0.18529389,  0.21969480, -0.00121406
  0.28182883,  0.23817491,  0.27477714,  0.29022227,  0.31045420,  0.23562044,  0.26593397,  0.28182208,  0.28423658, -0.00286057
  0.23338764,  0.19379372,  0.20573998,  0.21880162,  0.26436807,  0.17283715,  0.20052445,  0.21481991,  0.24310257, -0.00032080
  0.22292513,  0.19872549,  0.21389898,  0.23381082,  0.24528230,  0.18907884,  0.21447477,  0.22593407,  0.25358094, -0.00109065
  0.14960190,  0.13508654,  0.13525857,  0.14095513,  0.16155533,  0.12402004,  0.12686269,  0.14432884,  0.15089256, -0.00012495
  0.13274466,  0.11866739,  0.12608336,  0.13846737,  0.14802848,  0.11288954,  0.13058903,  0.13075114,  0.15335782, -0.00036338
  0.18613035,  0.16237404,  0.16513932,  0.21265189,  0.21629778,  0.14509282,  0.18297441,  0.18315293,  0.24981426, -0.00052663
  0.17996005,  0.15744439,  0.17186646,  0.18654183,  0.20286938,  0.15025181,  0.17351231,  0.17444040,  0.21549973, -0.00019229
  0.34671683,  0.27863373,  0.29696087,  0.30374521,  0.50537926,  0.25580132,  0.27336184,  0.37896731,  0.38734678, -0.00666623
  0.18417705,  0.16199925,  0.17017609,  0.18471198,  0.19278599,  0.15205559,  0.16615745,  0.16680525,  0.19327324, -0.00028293
  0.20052968,  0.17334096,  0.18355299,  0.19083933,  0.24667531,  0.16719207,  0.17404786,  0.20724152,  0.21966619, -0.00188678
  0.15739037,  0.14567217,  0.14639861,  0.17085807,  0.17991753,  0.13567821,  0.15550651,  0.16279306,  0.19753859, -0.00037967
  0.18858897,  0.18082444,  0.18617713,  0.22218820,  0.22777565,  0.18271431,  0.21147229,  0.22094174,  0.28017797,  0.00136791
  0.24839222,  0.20462782,  0.21080587,  0.25815499,  0.28952200,  0.17962009,  0.20836181,  0.24055011,  0.28442398, -0.00257518
  0.14871784,  0.13116572,  0.14000096,  0.16142266,  0.16853320,  0.12507966,  0.14650697,  0.15351477,  0.18545856,  0.00029108
  0.25838238,  0.20811260,  0.22476451,  0.25341727,  0.27596423,  0.18729580,  0.21816494,  0.22161401,  0.25629735, -0.00113101
  0.34903222,  0.28194755,  0.28661417,  0.31995945,  0.52069204,  0.25662800,  0.28236758,  0.38317553,  0.38339795, -0.00715229
  0.20232762,  0.17711632,  0.17956590,  0.20617286,  0.24016131,  0.15902271,  0.17905484,  0.20717437,  0.23851411, -0.00144388
  0.34606842,  0.26954963,  0.30063262,  0.32124798,  0.51405213,  0.24752702,  0.26553238,  0.35903923,  0.44179505, -0.00713706
  0.14212607,  0.13078243,  0.13323082,  0.13505328,  0.16226820,  0.12367102,  0.12431802,  0.15162048,  0.15208022, -0.00029160
  0.12751815,  0.11987323,  0.12180566,  0.14444699,  0.14484936,  0.11601888,  0.13503419,  0.13751816,  0.16703035,  0.00034554
  0.22360400,  0.18484415,  0.19193397,  0.22154385,  0.25968333,  0.16244602,  0.19021138,  0.20992937,  0.24640337, -0.00158325
  0.36723783,  0.28955846,  0.30572466,  0.31024799,  0.56193950,  0.24571431,  0.28269127,  0.38842056,  0.43046708, -0.00465306
  0.21018422,  0.18026564,  0.18157675,  0.23635577,  0.24538938,  0.15758959,  0.20042574,  0.20274759,  0.27232396, -0.00132099
  0.14668654,  0.12875932,  0.13202082,  0.14315575,  0.14666903,  0.11718297,  0.12642356,  0.13348185,  0.14190424,  0.00034361
  0.11654529,  0.10483810,  0.10739782,  0.12061524,  0.12799902,  0.09743914,  0.11161959,  0.11412395,  0.13397870,  0.00014599
  0.35187504,  0.26490459,  0.30306787,  0.35568721,  0.50517297,  0.23502039,  0.29872049,  0.34534537,  0.46036043, -0.00751200
  0.19713554,  0.17201999,  0.20277970,  0.21453349,  0.23215295,  0.17541942,  0.19744810,  0.22777803,  0.24833781, -0.00057346
  0.35526945,  0.27312822,  0.31500319,  0.34873279,  0.53673523,  0.24513337,  0.33609130,  0.36696574,  0.49545028, -0.00275853
  0.27792044,  0.22372931,  0.31748431,  0.31863786,  0.33002941,  0.24598031,  0.25611494,  0.35870643,  0.41830748,  0.00119987
  0.33297649,  0.25331154,  0.28703769,  0.32486201,  0.48338509,  0.22874015,  0.26507860,  0.33273496,  0.44141185, -0.00652895
  0.30555614,  0.30102738,  0.30987689,  0.32479006,  0.35904851,  0.30701583,  0.30764715,  0.33643730,  0.39897989, -0.00178247
  0.37812930,  0.29075295,  0.31505480,  0.34559684,  0.58559701,  0.27953801,  0.28383675,  0.39013413,  0.45130284, -0.00330766
  0.24666107,  0.25912825,  0.26354420,  0.28226748,  0.30058780,  0.26797424,  0.29151298,  0.32394372,  0.36508515,  0.00145655
  0.22006849,  0.18282605,  0.19520457,  0.21735998,  0.27343951,  0.16625499,  0.18818014,  0.21854178,  0.26267540, -0.00219031
  0.21138199,  0.17824066,  0.18496521,  0.23823977,  0.25079911,  0.15855429,  0.20160063,  0.20376575,  0.27871488, -0.00152639
  0.19305414,  0.16795104,  0.16898209,  0.21294483,  0.22399577,  0.14958131,  0.18034535,  0.19299807,  0.24441183, -0.00089633
  0.28011644,  0.22163361,  0.30028542,  0.30397946,  0.32002499,  0.23800689,  0.24562909,  0.31063387,  0.33706930, -0.00401157
  0.14645873,  0.13017645,  0.13504699,  0.14891740,  0.15889177,  0.12110949,  0.13323838,  0.14424459,  0.16409812,  0.00021237
  0.23217607,  0.19369627,  0.21940328,  0.26838505,  0.26864251,  0.18300813,  0.21750133,  0.24507155,  0.30519450, -0.00221540
  0.35231153,  0.27736181,  0.30475912,  0.35078439,  0.53002120,  0.24963360,  0.28345909,  0.37565063,  0.49502524, -0.00648843
  0.35446952,  0.29058229,  0.30994825,  0.33721297,  0.53286555,  0.26707818,  0.27749851,  0.39019365,  0.47219213, -0.00696010
  0.22650595,  0.19610066,  0.20182099,  0.20355161,  0.20844194,  0.17920945,  0.18074172,  0.18432718,  0.18986922,  0.00180399
  0.15479617,  0.13530227,  0.14434568,  0.14818652,  0.15607975,  0.12708769,  0.13007773,  0.14448303,  0.15242611,  0.00049896
  0.34194078,  0.26539489,  0.29028950,  0.32113028,  0.49848187,  0.23702608,  0.26108590,  0.34901517,  0.43010845, -0.00725908
  0.17242506,  0.15165815,  0.16209607,  0.17208517,  0.20616674,  0.14505693,  0.15903376,  0.17732197,  0.20492748, -0.00082344
  0.23631355,  0.19717577,  0.22042692,  0.22952204,  0.24346906,  0.19347790,  0.19913999,  0.20958974,  0.23670045,  0.00059741
  0.24933857,  0.20357817,  0.20897419,  0.23157454,  0.28225170,  0.17676067,  0.19280855,  0.23591137,  0.26186264,  0.00013755
  0.30481290,  0.25379648,  0.29203961,  0.30360236,  0.40601454,  0.24241590,  0.27386981,  0.31277348,  0.42195214, -0.00258428
  0.15488006,  0.13678354,  0.13774040,  0.14634905,  0.16988338,  0.12364557,  0.12968926,  0.15088311,  0.15724086, -0.00015365
  0.13606247,  0.12169359,  0.12404418,  0.14217848,  0.14905647,  0.11240995,  0.12904686,  0.13213995,  0.15420992, -0.00023459
  0.16473102,  0.14722894,  0.14780065,  0.18879288,  0.18964921,  0.13258495,  0.16527188,  0.16531027,  0.21978181, -0.00035579
  0.19511609,  0.17598052,  0.17940460,  0.22146834,  0.22232765,  0.16040314,  0.19807185,  0.20238023,  0.26426468,  0.00084433
  0.36218578,  0.31325190,  0.31736914,  0.35609974,  0.55185476,  0.28893408,  0.33904339,  0.44162706,  0.50762066, -0.00222324
  0.28086124,  0.23725676,  0.25999911,  0.29843165,  0.36616034,  0.21615116,  0.25715098,  0.31485482,  0.39193692, -0.00268290
  0.21373573,  0.18596292,  0.19114728,  0.20902486,  0.26086285,  0.17885683,  0.19268539,  0.22250480,  0.22413584, -0.00203525
  0.15524638,  0.13919574,  0.14630064,  0.16265926,  0.17986631,  0.13176786,  0.15016623,  0.15771988,  0.18952144, -0.00050691
  0.21173992,  0.19209115,  0.23671177,  0.23871721,  0.23876549,  0.20798561,  0.21897204,  0.26842568,  0.27349470,  0.00006418
  0.24123788,  0.19909971,  0.19964655,  0.24622403,  0.27939719,  0.16973306,  0.20072836,  0.22301989,  0.27383284, -0.00191354
  0.15325494,  0.13995860,  0.16221224,  0.16690002,  0.17310106,  0.14893572,  0.15131901,  0.18348314,  0.19294884,  0.00049801
  0.23001334,  0.18916812,  0.19271113,  0.23267518,  0.26428402,  0.16365385,  0.19228033,  0.21283918,  0.25458236, -0.00180254
  0.35438498,  0.27887196,  0.29924969,  0.31565856,  0.53482056,  0.26171824,  0.26651131,  0.37526958,  0.41254398, -0.00692480
  0.28630858,  0.23334636,  0.25518009,  0.27893816,  0.38715227,  0.21538272,  0.23763632,  0.29953814,  0.36534084, -0.00479003
  0.35567152,  0.27754017,  0.33744909,  0.35975649,  0.49672608,  0.27724139,  0.35904619,  0.36379035,  0.44492378, -0.00513035
  0.17802163,  0.15445401,  0.16964121,  0.17699200,  0.21444175,  0.14713122,  0.17239739,  0.18106259,  0.21149116, -0.00068459
  0.16777932,  0.14652914,  0.17106419,  0.18617457,  0.19414803,  0.15066855,  0.16544822,  0.19419817,  0.21653646,  0.00025037
  0.29233022,  0.23034198,  0.27547792,  0.33110763,  0.34530005,  0.21886187,  0.26143189,  0.29585151,  0.37251759, -0.00470778
  0.37530395,  0.28783563,  0.31897967,  0.33311137,  0.57611286,  0.27368108,  0.27782709,  0.39248594,  0.43467999, -0.00531421
  0.24058697,  0.19822356,  0.20773864,  0.25681833,  0.28494542,  0.17448925,  0.21466690,  0.22884075,  0.29237518, -0.00252792
  0.16748141,  0.14991122,  0.15546442,  0.16226649,  0.18075472,  0.14429579,  0.15404041,  0.15960092,  0.16634031, -0.00017996
  0.13664557,  0.12143910,  0.13906579,  0.14509082,  0.14553914,  0.12348258,  0.12899274,  0.14948201,  0.15594211,  0.00023278
  0.38626160,  0.29976010,  0.32479522,  0.33567444,  0.59820204,  0.27248870,  0.27287996,  0.40836745,  0.45681145, -0.00346435
  0.19054431,  0.19037364,  0.20000200,  0.20314295,  0.21000943,  0.20048132,  0.20360690,  0.20633213,  0.23054144, -0.00057409
  0.34973375,  0.29147950,  0.29702376,  0.32149524,  0.51980509,  0.27233301,  0.29041680,  0.38971921,  0.40155143, -0.00701104
  0.22263325,  0.19730774,  0.24096037,  0.25307857,  0.26136309,  0.21035998,  0.22757266,  0.28862703,  0.29033231, -0.00012295
  0.34035265,  0.25739449,  0.29046826,  0.33184523,  0.49353981,  0.23071505,  0.26849919,  0.33724754,  0.45116052, -0.00595297
  0.32190972,  0.30982774,  0.31178533,  0.33499760,  0.39930744,  0.31220594,  0.35595080,  0.35753755,  0.36074529, -0.00368506
  0.31254278,  0.25088198,  0.28611509,  0.31585996,  0.40374139,  0.25646083,  0.27198828,  0.29953276,  0.38150713, -0.00338682
  0.24424778,  0.22905556,  0.27599676,  0.27683416,  0.29349122,  0.25075496,  0.25655452,  0.32570351,  0.35648641,  0.00090422
  0.21299073,  0.18188584,  0.19375298,  0.23941470,  0.26168242,  0.16589110,  0.21006087,  0.21624567,  0.29528733, -0.00132322
  0.24005679,  0.20108477,  0.20284976,  0.27086251,  0.28738721,  0.17325690,  0.21977969,  0.22925353,  0.31981548, -0.00193542
  0.23188879,  0.19289893,  0.20764012,  0.26334216,  0.26451975,  0.17419515,  0.21520510,  0.22616677,  0.29484035, -0.00197114
  0.32245822,  0.26014778,  0.31925432,  0.33678822,  0.41348798,  0.28386076,  0.30595636,  0.31909500,  0.39454253, -0.00540826
  0.13407549,  0.12285245,  0.13720041,  0.13969887,  0.14577663,  0.12680608,  0.12748788,  0.15016472,  0.15074780,  0.00000168
  0.25934861,  0.21718559,  0.27210907,  0.27822789,  0.29702897,  0.23507298,  0.23675885,  0.27561702,  0.31526766, -0.00283666
  0.31164900,  0.24698890,  0.28546740,  0.31318274,  0.38419218,  0.22603789,  0.25360056,  0.32211669,  0.40395880, -0.00082808
  0.36973949,  0.30940776,  0.33259873,  0.33536093,  0.55723500,  0.29028099,  0.30658549,  0.41061961,  0.45515723, -0.00526566
  0.18248601,  0.15672922,  0.16760745,  0.17881308,  0.19503891,  0.14479152,  0.16658224,  0.16785590,  0.19330937,  0.00054397
  0.15012698,  0.13397883,  0.14649518,  0.14805898,  0.16301723,  0.13127146,  0.14545290,  0.14706741,  0.15839647, -0.00007828
  0.37283342,  0.30746970,  0.31414563,  0.35574351,  0.56669264,  0.26042725,  0.29033231,  0.42225682,  0.48449589, -0.00703344
  0.17261686,  0.15786740,  0.16052171,  0.16092632,  0.20573473,  0.14559495,  0.15201396,  0.18410181,  0.19030365, -0.00080597
  0.22883353,  0.19030057,  0.21594145,  0.22823614,  0.23752501,  0.18949694,  0.19988411,  0.21527988,  0.22147428, -0.00022062
  0.27155369,  0.22332056,  0.22669620,  0.23577955,  0.29600056,  0.19507228,  0.19638599,  0.24133971,  0.26066341,  0.00093555
  0.34129495,  0.26684221,  0.31881432,  0.33391078,  0.50246181,  0.25198431,  0.29285999,  0.35753755,  0.48004847, -0.00586778
  0.16081641,  0.14030200,  0.14467752,  0.16514696,  0.16589382,  0.12848102,  0.14414414,  0.14788596,  0.16655313, -0.00024421
  0.15027522,  0.13308491,  0.13642375,  0.14581645,  0.16250843,  0.12224208,  0.12884662,  0.14792884,  0.15465060, -0.00014262
  0.13980219,  0.12746789,  0.12991779,  0.15564227,  0.15751157,  0.11913765,  0.13938234,  0.14434222,  0.17612049, -0.00025607
  0.19478859,  0.18469813,  0.19402376,  0.20943566,  0.21955497,  0.17921436,  0.20644198,  0.20645212,  0.24591855,  0.00021054
  0.33906880,  0.27313233,  0.30923018,  0.32001679,  0.49471618,  0.24896431,  0.31955896,  0.36995958,  0.43809959, -0.00473335
  0.27128075,  0.23444224,  0.26763809,  0.28903664,  0.32694932,  0.24039987,  0.24142903,  0.31384995,  0.32928423, -0.00346369
  0.18121861,  0.15667093,  0.17222678,  0.17371063,  0.21915022,  0.14964930,  0.16477662,  0.18398526,  0.20820594, -0.00115304
  0.14224968,  0.12540647,  0.13574682,  0.14579383,  0.16328757,  0.12062173,  0.13736303,  0.14138940,  0.16672110, -0.00048873
  0.23368248,  0.20908517,  0.24458579,  0.25599908,  0.28286871,  0.21037998,  0.25356712,  0.26735101,  0.31978930, -0.00021157
  0.20055831,  0.17144137,  0.17628296,  0.20956532,  0.22542999,  0.15344246,  0.17591954,  0.19267466,  0.23019548, -0.00109905
  0.15194112,  0.14279101,  0.15748716,  0.17036170,  0.17081044,  0.14740208,  0.16034331,  0.18059193,  0.19248396,  0.00048749
  0.20742159,  0.17318128,  0.19099800,  0.20989605,  0.25091043,  0.16199479,  0.18819580,  0.20302656,  0.24942620, -0.00172100
  0.35979377,  0.27883184,  0.31218157,  0.32626640,  0.54993219,  0.27006422,  0.27019330,  0.37544937,  0.44176050, -0.00609920
