f1,f2,f3,resp
  1.00429840,  1.00655772,  0.63378063,  1.05104808
  1.01755693,  1.04082533,  0.65370500,  0.25495352
  1.02431414,  1.03600533,  0.64292929,  0.10832569
  1.00561738,  1.02453978,  0.64408546,  0.62332351
  0.99507339,  1.03634675,  0.64659757,  0.96913218
  0.96610983,  0.98197198,  0.63628451,  4.33937032
  0.98583454,  1.01935656,  0.61546339,  1.84930749
  1.05324024,  1.06550967,  0.64770489,  0.69665240
  1.00773639,  1.07857761,  0.69788979,  2.82989303
  1.00719642,  1.02133675,  0.62873587,  0.71148483
  0.99244649,  1.00810517,  0.67319441,  2.68227304
  0.99722273,  1.02741239,  0.63874459,  0.88659768
  1.01467216,  1.03023322,  0.65435177,  0.39405953
  1.00609998,  1.02677311,  0.62948350,  0.67930039
  0.98066424,  1.05580343,  0.63236748,  1.92970965
  0.97948086,  0.99115297,  0.62886951,  2.79804544
  0.96200837,  0.98686970,  0.60181906,  4.47538402
  1.04953490,  1.05003413,  0.65532560,  0.15095821
  1.03563839,  1.05031977,  0.64362407,  0.17343558
  0.99923059,  1.03644557,  0.62784492,  0.92403995
  0.98727209,  1.02850713,  0.61757482,  1.67007937
  0.98046040,  1.02297081,  0.63507668,  1.77407525
  1.01614863,  1.02772282,  0.63517148,  0.34356457
  1.00671884,  1.03760057,  0.63694552,  0.52924391
  0.97561832,  1.04546410,  0.64058093,  2.02672675
  0.99057076,  1.00215765,  0.64677614,  1.96166047
  0.94699839,  0.99308515,  0.60513237,  5.25292020
  1.04647062,  1.05702547,  0.65325661,  0.24973980
  1.00138792,  1.05425735,  0.68933665,  2.21367203
  1.00024606,  1.02515106,  0.62753721,  0.90607204
  0.96835419,  1.03250960,  0.66731263,  3.38748642
  0.99836069,  1.04135426,  0.62098186,  1.23342259
  1.00602508,  1.02171763,  0.65949444,  0.96116288
  1.02385060,  1.03987289,  0.64999305,  0.10349418
  0.98136486,  1.04240395,  0.63451736,  1.65526577
  0.99672973,  1.05362531,  0.62750728,  1.28336992
  0.95593612,  0.96625079,  0.60260240,  5.98469490
  1.04451078,  1.04578116,  0.65373919,  0.05676861
  0.98786994,  1.05117984,  0.64329904,  1.38877179
  1.00184841,  1.04240178,  0.63015347,  0.83378144
  0.98042772,  1.05784173,  0.59662810,  4.07225643
  1.00883640,  1.03747893,  0.61777054,  1.09406182
  1.00805639,  1.02605355,  0.63933019,  0.51535909
  1.02926404,  1.04596383,  0.64273961,  0.13240873
  0.98711226,  1.03979828,  0.65144288,  1.44963621
  0.98277201,  1.08242094,  0.65502212,  2.71517980
  0.95497302,  1.02581778,  0.60906681,  3.85090501
  1.00737905,  1.02729629,  0.64197502,  0.52147906
  0.97914135,  1.03149037,  0.65884312,  2.22189673
  1.00225909,  1.04394159,  0.62919437,  0.86633466
  0.99225348,  1.02827552,  0.69019591,  3.04953216
  1.00519586,  1.03512704,  0.63423445,  0.60353044
  1.01147826,  1.01726606,  0.65020520,  0.64998901
  1.02246980,  1.06080311,  0.65098021,  0.41022240
  0.98967374,  1.01350290,  0.61733501,  1.69926111
  0.99171619,  1.07638339,  0.62330500,  2.53036999
  0.94209862,  1.10381489,  0.61971691,  7.52768977
  0.99906687,  1.01686574,  0.63592722,  0.97249236
  0.98561495,  1.01754450,  0.64944933,  1.79130802
  1.01758074,  1.05048969,  0.64810662,  0.30023934
  0.99621339,  1.02461326,  0.61511359,  1.45003675
  0.97805920,  1.04986877,  0.63150250,  1.96556282
  1.01094755,  1.01984205,  0.62920585,  0.62965841
  1.02159759,  1.04786105,  0.64920142,  0.19035755
  0.99201035,  1.00243491,  0.64270450,  1.78576172
  0.98833664,  1.03679589,  0.64124103,  1.25659016
  0.94040910,  1.13074333,  0.64289044,  9.64863003
  0.99654895,  1.02264651,  0.64829233,  1.07500763
  0.98989025,  0.99324494,  0.62697222,  2.14231435
  1.02085505,  1.05696178,  0.63981942,  0.47045473
  0.99931347,  0.99949525,  0.67160114,  2.62085936
  0.97471492,  1.05220184,  0.65948314,  2.51801277
  1.00295873,  1.02546223,  0.64073033,  0.68890661
  1.01624880,  1.04358425,  0.63801389,  0.33179827
  0.99246323,  0.99583145,  0.63325527,  1.91986203
  1.00236558,  1.01367755,  0.61517527,  1.35863555
  0.95405646,  1.09002993,  0.62721485,  5.29576093
  0.98985694,  1.05435628,  0.63004191,  1.49297908
  0.97522918,  1.00451933,  0.65085607,  2.94836591
  1.02646325,  1.04296494,  0.64504934,  0.09682031
  0.99054132,  1.01583174,  0.59631892,  2.86234057
  0.96178446,  1.04452278,  0.61797860,  3.19761443
  0.98198837,  1.06018343,  0.62504961,  2.16368435
  1.00174504,  1.03675396,  0.65194063,  0.74901187
  0.99427101,  0.99737491,  0.63128284,  1.76565282
  1.00527670,  1.01800339,  0.61901222,  1.07930782
  0.97928326,  1.01138005,  0.63341131,  2.07906006
  0.98076042,  1.06887282,  0.62419479,  2.58239839
  0.99040594,  1.00671175,  0.64421118,  1.73658089
  1.03110217,  1.03401709,  0.65878757,  0.11543455
  0.98893579,  1.02365671,  0.64626160,  1.40247722
  0.97739195,  1.02790452,  0.63651698,  1.90539744
  0.99110483,  1.05511053,  0.65232210,  1.36133365
  0.98790508,  1.03019395,  0.61973535,  1.56830934
  0.99065417,  0.99840854,  0.63175783,  1.89125389
  1.02917611,  1.03137228,  0.63321999,  0.24007478
  0.96045057,  0.99936141,  0.60003948,  4.22648377
  0.97717323,  1.04607216,  0.62953501,  1.98578204
  1.00324248,  1.02994461,  0.65781943,  0.87472295
  1.05483786,  1.05875789,  0.64574955,  0.57123318
  1.01081675,  1.01629838,  0.60980890,  1.46126007
  0.98399628,  1.02400262,  0.61961055,  1.76231090
  1.02185231,  1.06129735,  0.63508556,  0.72031294
  0.98083161,  1.03827281,  0.64163231,  1.67784950
  0.99112350,  1.00720352,  0.63044309,  1.56291420
  1.04194018,  1.06185181,  0.64658210,  0.42748818
  0.94765172,  1.00361502,  0.64365638,  5.08095198
  0.97571732,  1.02648221,  0.60698138,  2.67618018
  1.03640905,  1.04746372,  0.67359255,  0.38639708
  1.05247648,  1.06862610,  0.65949836,  0.61269897
  1.00070950,  1.02337700,  0.66041736,  1.18154667
  0.99561333,  1.01426050,  0.62245571,  1.31536146
  1.04219645,  1.04984121,  0.66974930,  0.26241291
  0.98464253,  1.04750981,  0.62098649,  1.85069466
  0.97625933,  1.00806248,  0.64246914,  2.50169854
  1.03742834,  1.07579515,  0.65195721,  0.82267948
  0.97801998,  0.99747141,  0.58758066,  4.21613257
  0.99102528,  1.00846506,  0.63074291,  1.53007735
  1.06562548,  1.07306960,  0.68459905,  1.31315941
  1.02623361,  1.06539955,  0.64463934,  0.57035328
  1.00729280,  1.06005756,  0.63465348,  0.93704156
  1.01725571,  1.02034569,  0.63768922,  0.37582895
  1.04957345,  1.06771217,  0.65508863,  0.57124761
  0.99248884,  1.03901178,  0.65099886,  1.15227162
  0.99176636,  1.03029797,  0.63235348,  1.13012934
  1.03388667,  1.06911508,  0.64681798,  0.63306886
  1.00582675,  1.01942826,  0.64888884,  0.76708915
  0.98310630,  1.00648478,  0.60470314,  2.62244859
  1.07398696,  1.08089645,  0.70272094,  2.43708387
  1.01112541,  1.05948702,  0.64612715,  0.63692866
  1.02255344,  1.07586691,  0.65241403,  0.91282021
  1.02633051,  1.03397860,  0.62884460,  0.39276987
  1.05057687,  1.08149614,  0.67525547,  1.18011777
  1.00215062,  1.01900339,  0.62369064,  0.99791865
  0.99085343,  1.02575465,  0.64438387,  1.23966593
  1.03485923,  1.04530017,  0.65544372,  0.04289802
  1.00572863,  1.09197844,  0.61187977,  4.14663770
  0.98886538,  1.01233121,  0.64509803,  1.65281189
  1.06706845,  1.08450930,  0.69515988,  2.09231355
  0.99837365,  1.06387506,  0.63943034,  1.23622040
  1.03889520,  1.07558802,  0.63772785,  1.24219291
  1.01703431,  1.06863980,  0.64354910,  0.82245691
  1.05064089,  1.05784732,  0.64489834,  0.47696131
  1.00455667,  1.01996791,  0.65338039,  0.89344524
  1.02485163,  1.03978639,  0.65778222,  0.16097156
  1.00751912,  1.02917505,  0.64275283,  0.50066766
  0.98849686,  1.09589882,  0.67140364,  3.41800055
  0.99437186,  1.03941352,  0.62127545,  1.32424122
  1.04254740,  1.08186236,  0.70743822,  2.48032119
  0.99449547,  1.05845531,  0.63700110,  1.26570887
  1.05398179,  1.05896082,  0.66390835,  0.38035686
  1.02780838,  1.03937787,  0.64375583,  0.07460291
  1.03944809,  1.04161676,  0.69110459,  1.11856887
  1.01911347,  1.05641466,  0.64378857,  0.41380497
  1.03436363,  1.04310528,  0.67139823,  0.33678126
  0.99831484,  1.02887327,  0.63672732,  0.83399931
  0.99157164,  1.06527925,  0.61191571,  2.69638371
  1.01414118,  1.03924717,  0.65790945,  0.41302661
  1.03125635,  1.05293416,  0.64514381,  0.20020919
  1.00384775,  1.04211717,  0.64324732,  0.60297628
  1.04895032,  1.06511699,  0.64346835,  0.71817752
  1.00138692,  1.02931277,  0.62203213,  1.01284640
  1.02421658,  1.04639397,  0.62848455,  0.56738379
  1.02675624,  1.07990311,  0.66609649,  1.06440800
  1.03983180,  1.04465481,  0.64624490,  0.06899989
  0.99151658,  1.00463034,  0.62072360,  1.73265262
  1.00399086,  1.01668895,  0.66011786,  1.19723321
  1.03092996,  1.04270829,  0.64142653,  0.11074668
  1.00153636,  1.00889034,  0.66879209,  1.93568611
  1.01202488,  1.03699049,  0.62777595,  0.60048030
  1.01705706,  1.06046338,  0.65866130,  0.54873347
  0.99527939,  1.01349263,  0.64613842,  1.31220478
  1.00451731,  1.01644300,  0.65661391,  1.07137906
  1.04839936,  1.08137217,  0.66761245,  1.06718661
  1.03772224,  1.04169054,  0.66488301,  0.14421456
  0.97188719,  1.00696315,  0.62542412,  2.65810773
  0.98579373,  1.03344860,  0.60167277,  2.68015124
  1.02903208,  1.04298452,  0.65552880,  0.07758509
  0.97207898,  0.99090154,  0.59704130,  3.95415045
  1.01927344,  1.02286722,  0.64232594,  0.28088351
  1.01638205,  1.07405963,  0.62975029,  1.52933249
  0.99524274,  1.02402779,  0.63482672,  1.01379632
  0.99613103,  1.00991841,  0.60798589,  1.93150295
  1.05515061,  1.07880451,  0.67850615,  1.18092161
  1.03724110,  1.05427625,  0.66048584,  0.17021125
  0.96625173,  1.03472753,  0.62496602,  2.65462355
  0.96812075,  1.03215472,  0.66434280,  3.27108174
  1.02208522,  1.04424246,  0.64768182,  0.14995231
  0.92680897,  0.99886928,  0.64959404,  7.85301873
  1.02335710,  1.03138930,  0.64228345,  0.13445610
  0.99942233,  1.06760844,  0.64337106,  1.27496613
  0.98210603,  1.02068937,  0.64504227,  1.83023285
  0.98586273,  0.99334854,  0.63991809,  2.46554373
  1.04273330,  1.07309609,  0.67193915,  0.77374294
  1.04376943,  1.05351431,  0.66545465,  0.21751646
  0.96100898,  1.06402901,  0.62276583,  3.61461826
  0.98572085,  1.04690556,  0.61574762,  2.02296659
  1.02426903,  1.03833965,  0.63901561,  0.16205734
  0.92753279,  1.01172079,  0.60034820,  6.66768737
  1.02567995,  1.03582505,  0.65357469,  0.10440087
  0.99788448,  1.03574029,  0.61334341,  1.55338391
  0.94664250,  1.04383589,  0.62989110,  4.24658797
  1.00078462,  1.00882317,  0.61566574,  1.46076716
  1.03481211,  1.06020929,  0.66367086,  0.32487289
  1.02904902,  1.04219102,  0.64956323,  0.04851084
  0.99057174,  1.07255514,  0.65389821,  1.85996849
  1.03436363,  1.03698619,  0.68342189,  0.84868427
  1.00472219,  1.02979718,  0.61629446,  1.17975275
  0.92454425,  1.01187946,  0.66384400,  8.37779968
  1.00812854,  1.05599743,  0.64087405,  0.68368837
  0.99616774,  1.01379265,  0.63826922,  1.16740086
  0.95816278,  1.05585137,  0.62765380,  3.47946731
  1.01570483,  1.01667241,  0.66808166,  1.05641259
  1.03711632,  1.04030885,  0.64272846,  0.07095244
  1.02455447,  1.03103519,  0.66496170,  0.39241915
  0.99658967,  1.05655752,  0.63250067,  1.22148844
  1.03145313,  1.08485991,  0.61388522,  3.53415660
  1.01998040,  1.03123508,  0.63661099,  0.24370969
  0.95591876,  1.02575675,  0.60425991,  3.98641150
  1.01378237,  1.05803088,  0.64817720,  0.52545489
  1.00695402,  1.01262029,  0.64171343,  0.80865447
  0.96852863,  1.03992263,  0.62252469,  2.57379091
  1.01669515,  1.02664661,  0.62149477,  0.73541777
  1.03352870,  1.03596240,  0.63349076,  0.24871633
  1.01837142,  1.02969645,  0.62890471,  0.44188713
  1.01083105,  1.01722053,  0.66218807,  0.98483390
  1.04812904,  1.08234479,  0.68448519,  1.42480631
  1.01118983,  1.02438235,  0.62465371,  0.70344844
  0.99643178,  1.00800761,  0.67193283,  2.39185660
  1.00620729,  1.04729369,  0.64867249,  0.57442456
  1.00049825,  1.02938906,  0.64203561,  0.74379545
  0.98196908,  1.01555835,  0.60460443,  2.55680362
  1.03680771,  1.03817257,  0.67966180,  0.63664547
  1.03610086,  1.04305088,  0.64747591,  0.03209771
  1.01271361,  1.01361796,  0.64985872,  0.70385746
  0.99610523,  1.01818271,  0.63971382,  1.07833688
  1.06064222,  1.06355711,  0.62010543,  2.52324205
  1.01464127,  1.02262350,  0.64213538,  0.38199284
  0.99663139,  1.02386423,  0.62656681,  1.06205026
  1.00864408,  1.04124691,  0.64030448,  0.45948964
  0.98566352,  1.04628558,  0.64551195,  1.46523119
  0.99765750,  1.00959519,  0.62475595,  1.28901914
  1.05735182,  1.05762916,  0.64205499,  0.72299736
  1.01388207,  1.04836199,  0.63093354,  0.61859969
  1.01513876,  1.03172663,  0.63542454,  0.34249554
  1.00120445,  1.02858119,  0.64633888,  0.75599461
  1.02177922,  1.06165903,  0.68270383,  1.12844523
  1.02397326,  1.03515168,  0.65073663,  0.10982656
  1.00005100,  1.06154070,  0.68328040,  2.02719192
  0.98462605,  1.04158746,  0.62413207,  1.65341543
  0.97391088,  1.05213541,  0.62563385,  2.36080645
  1.00100200,  1.00244396,  0.61954299,  1.48241967
  1.04090550,  1.04795439,  0.66643519,  0.18099204
  1.01950517,  1.05033521,  0.66224508,  0.39231442
  0.99268392,  1.01495949,  0.66687251,  2.08720726
  1.01515113,  1.06218679,  0.64675941,  0.60729342
  1.02749156,  1.06019692,  0.61504662,  1.88386761
  1.01746375,  1.05438963,  0.63938742,  0.46589010
  1.01930980,  1.09121463,  0.65555372,  1.72308223
  1.00150025,  1.04495283,  0.63253467,  0.82194699
  0.95694146,  1.04142584,  0.63180613,  3.33768768
  1.00156846,  1.02433933,  0.63844852,  0.75182556
  1.04084375,  1.05130141,  0.64107454,  0.27942242
  1.03283485,  1.03309627,  0.64434816,  0.03716485
  0.99463692,  1.02812857,  0.62497031,  1.14811324
  1.05348546,  1.05864804,  0.67647968,  0.57486219
  1.02505858,  1.04830044,  0.69720178,  1.71333928
  1.01141483,  1.06140211,  0.65891779,  0.73184668
  1.02663713,  1.08591900,  0.68184917,  1.69527348
  0.99945230,  1.02160177,  0.65877064,  1.22636136
  0.96700389,  1.04187938,  0.62149516,  2.71641147
  1.02930959,  1.03040307,  0.63740916,  0.14658943
  1.03100330,  1.04005350,  0.66096518,  0.12597739
  1.01278335,  1.02978127,  0.64251537,  0.34631105
  0.99581558,  0.99934942,  0.66793351,  2.62269206
  1.04154515,  1.08061963,  0.66097130,  0.97753446
  1.04073543,  1.05866710,  0.63608174,  0.63907581
  1.01099354,  1.05208560,  0.62917655,  0.81182628
  1.02613673,  1.05857968,  0.62534629,  1.06099416
  1.01253416,  1.02748734,  0.65357555,  0.47776226
  0.97016077,  1.02896961,  0.64531658,  2.50481795
  1.02349536,  1.08097591,  0.65341967,  1.12297298
  1.02518048,  1.04323478,  0.61122116,  1.59684342
  1.01120414,  1.04096185,  0.61472412,  1.30156718
  1.00459300,  1.00847828,  0.62516567,  1.08448559
  1.02891985,  1.06397693,  0.66420380,  0.47709283
  1.04156793,  1.04873140,  0.70208745,  1.68177030
  1.01660420,  1.04259958,  0.64842391,  0.24490321
  1.01067883,  1.04138462,  0.66004248,  0.56487519
  1.00757799,  1.03905172,  0.65605562,  0.59113575
  0.96669728,  1.01872104,  0.59484366,  3.91369331
  1.02845636,  1.08943617,  0.65233274,  1.53608336
  1.01247265,  1.02855050,  0.66170695,  0.65840710
  1.02509326,  1.02771015,  0.65693656,  0.23762668
  0.99339788,  1.01899301,  0.66199738,  1.71593189
  1.04023634,  1.04962964,  0.65206221,  0.08121830
  1.05128372,  1.06383092,  0.62165472,  2.00921849
  1.01729607,  1.02358022,  0.61866525,  0.86547346
  1.00044019,  1.02868065,  0.60215644,  2.21252037
  1.01696708,  1.03565769,  0.63897600,  0.25796155
  0.97739672,  1.00538282,  0.63631811,  2.41037897
  1.02448310,  1.06624927,  0.65821605,  0.53919790
  1.01577499,  1.02702408,  0.62276583,  0.69211990
  1.00895345,  1.05921207,  0.61047415,  2.22062577
  0.99828395,  1.05188529,  0.63294544,  1.04022330
  1.01516762,  1.04808290,  0.65439544,  0.35850794
  1.05629637,  1.07186076,  0.68935613,  1.29025640
  1.01778995,  1.01821381,  0.68428706,  1.73299374
  1.00367244,  1.02257121,  0.66026736,  1.06315323
  1.00891477,  1.01313735,  0.63891966,  0.72131695
  0.97957584,  1.01555732,  0.60689923,  2.53679524
  1.00069849,  1.03092358,  0.62784295,  0.86246243
  0.99434417,  1.01763355,  0.66357221,  1.76634396
  0.99923059,  1.07354768,  0.67728193,  2.06350191
  1.00358883,  1.05591603,  0.67490637,  1.39947101
  1.00065443,  1.06503985,  0.64351762,  1.14285033
  1.06482778,  1.06656769,  0.63021503,  1.99061335
  1.03721959,  1.04411272,  0.63648740,  0.25627894
  1.01591533,  1.04809059,  0.62048134,  1.05764502
  1.00907359,  1.01318252,  0.65709930,  1.00814266
  0.97860093,  1.01455892,  0.65377509,  2.45373181
  0.99814246,  1.00523628,  0.64993644,  1.54068470
  1.01294134,  1.01542636,  0.62373304,  0.79147340
  1.01367858,  1.05855391,  0.62125963,  1.35365532
  1.01025918,  1.04860054,  0.63079583,  0.69541545
  0.99383228,  1.05993846,  0.64155122,  1.28456219
  1.05674398,  1.05991262,  0.68402634,  0.85596620
  1.03021837,  1.03577569,  0.69179736,  1.38106774
  0.99530515,  1.07687371,  0.68448472,  2.70171747
  1.00638450,  1.02108333,  0.64020200,  0.63501332
  0.98879986,  1.04079500,  0.61566498,  1.79064682
  0.98309277,  1.01176173,  0.60412411,  2.57584676
  1.01067373,  1.01115506,  0.66708248,  1.37883946
  1.00650606,  1.02461956,  0.67659456,  1.57310369
  1.02250534,  1.04734085,  0.66517888,  0.36856634
  1.01471643,  1.04242134,  0.64515838,  0.28661856
  1.03394760,  1.04207807,  0.62540964,  0.66093320
  1.03500704,  1.03944377,  0.62386379,  0.71272303
  1.01798163,  1.08204498,  0.63328134,  1.77580008
  1.00587228,  1.02194212,  0.66854751,  1.29452615
  0.98500235,  1.05384850,  0.66162421,  1.90700324
  0.98996669,  1.01414736,  0.64020896,  1.46790652
  1.01438088,  1.03531244,  0.62035586,  0.85636862
  1.03005813,  1.04126643,  0.61663800,  1.16151665
  1.03354900,  1.05599632,  0.64329284,  0.29631395
  1.02770381,  1.04572101,  0.64282349,  0.13782915
  1.01947503,  1.03025658,  0.67194457,  0.77056279
  1.03385460,  1.03395936,  0.67247325,  0.44154407
  0.98596674,  1.05478779,  0.69635119,  3.61439574
  1.01126959,  1.01899924,  0.62901389,  0.63774097
  0.97295099,  1.06339764,  0.62737855,  2.69225257
  1.02075397,  1.03116490,  0.63155475,  0.33928696
  1.01861416,  1.03155528,  0.66853589,  0.64600238
  1.02724142,  1.05119421,  0.66450614,  0.29001847
  1.02391769,  1.03307599,  0.67408202,  0.69550098
  1.00565075,  1.08050870,  0.64235853,  1.63111420
  1.01019897,  1.03308667,  0.61288217,  1.31297906
  1.03912622,  1.04457297,  0.61421138,  1.58452593
  1.01230149,  1.02522042,  0.61927135,  0.89220045
  1.00496149,  1.01763977,  0.67291717,  1.65801827
  0.97413382,  1.05061550,  0.64622694,  2.23396160
  1.01454760,  1.06652901,  0.66845545,  0.94779844
  1.04251588,  1.04798075,  0.63113264,  0.59714497
  1.03738637,  1.05301842,  0.63580915,  0.45428288
  1.02611146,  1.03120424,  0.63272478,  0.26475715
  0.99972707,  1.05941855,  0.64683890,  1.00976113
  1.00935877,  1.02416413,  0.66408515,  0.92834096
